org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,copilot-camp,https://github.com/microsoft/copilot-camp,65,94
microsoft,MarS,https://github.com/microsoft/MarS,0,2
microsoft,RulesEngine,https://github.com/microsoft/RulesEngine,0,38
microsoft,pxt-microbit,https://github.com/microsoft/pxt-microbit,0,96
microsoft,onnxruntime-swift-package-manager,https://github.com/microsoft/onnxruntime-swift-package-manager,1,17
microsoft,DirectX-Graphics-Samples,https://github.com/microsoft/DirectX-Graphics-Samples,0,75
microsoft,mdatp-xplat,https://github.com/microsoft/mdatp-xplat,0,86
microsoft,Modernize-your-code-solution-accelerator,https://github.com/microsoft/Modernize-your-code-solution-accelerator,31,89
microsoft,GitHub-Copilot-for-Azure,https://github.com/microsoft/GitHub-Copilot-for-Azure,0,12
microsoft,vscode-react-native,https://github.com/microsoft/vscode-react-native,0,89
microsoft,BiomedParse,https://github.com/microsoft/BiomedParse,0,1
microsoft,sql-server-samples,https://github.com/microsoft/sql-server-samples,0,91
microsoft,copilot-intellij-feedback,https://github.com/microsoft/copilot-intellij-feedback,0,6
microsoft,Xbox-GDK-Samples,https://github.com/microsoft/Xbox-GDK-Samples,1,31
microsoft,SQLCallStackResolver,https://github.com/microsoft/SQLCallStackResolver,1,97
microsoft,Kusto-Query-Language,https://github.com/microsoft/Kusto-Query-Language,0,24
microsoft,VirtualClient,https://github.com/microsoft/VirtualClient,23,92
microsoft,WindowsAppSDK-Samples,https://github.com/microsoft/WindowsAppSDK-Samples,0,89
microsoft,agenthonseoul2025,https://github.com/microsoft/agenthonseoul2025,50,0
microsoft,onnxruntime-inference-examples,https://github.com/microsoft/onnxruntime-inference-examples,0,89
microsoft,DiskANN,https://github.com/microsoft/DiskANN,0,85
microsoft,promptpex,https://github.com/microsoft/promptpex,7,69
microsoft,MIDI,https://github.com/microsoft/MIDI,100,99
microsoft,vidur,https://github.com/microsoft/vidur,1,19
microsoft,azure-pipelines-agent,https://github.com/microsoft/azure-pipelines-agent,0,73
microsoft,FeatureManagement,https://github.com/microsoft/FeatureManagement,1,25
microsoft,TypeAgent,https://github.com/microsoft/TypeAgent,100,99
microsoft,azurelinux,https://github.com/microsoft/azurelinux,38,69
microsoft,Power-Fx,https://github.com/microsoft/Power-Fx,9,91
microsoft,typespec,https://github.com/microsoft/typespec,100,87
microsoft,vscode-jupyter,https://github.com/microsoft/vscode-jupyter,23,78
microsoft,DirectX-SDK-Samples,https://github.com/microsoft/DirectX-SDK-Samples,0,7
microsoft,BitBLAS,https://github.com/microsoft/BitBLAS,0,93
microsoft,Windows-driver-samples,https://github.com/microsoft/Windows-driver-samples,6,77
microsoft,vscode-java-pack,https://github.com/microsoft/vscode-java-pack,4,95
microsoft,garnet,https://github.com/microsoft/garnet,37,95
microsoft,Olive,https://github.com/microsoft/Olive,80,73
microsoft,multilspy,https://github.com/microsoft/multilspy,4,50
microsoft,vscode-java-debug,https://github.com/microsoft/vscode-java-debug,1,96
microsoft,vscode-java-dependency,https://github.com/microsoft/vscode-java-dependency,7,96
microsoft,perfview,https://github.com/microsoft/perfview,6,90
microsoft,vscode-pgsql,https://github.com/microsoft/vscode-pgsql,2,17
microsoft,prompty,https://github.com/microsoft/prompty,9,78
microsoft,DKI_LLM,https://github.com/microsoft/DKI_LLM,0,12
microsoft,purview-data-governance-masterclass,https://github.com/microsoft/purview-data-governance-masterclass,7,22
microsoft,Semi-supervised-learning,https://github.com/microsoft/Semi-supervised-learning,0,42
microsoft,mineworld,https://github.com/microsoft/mineworld,1,2
microsoft,azure-roles,https://github.com/microsoft/azure-roles,20,0
microsoft,vscode-typescript-next,https://github.com/microsoft/vscode-typescript-next,29,15
microsoft,agent-academy,https://github.com/microsoft/agent-academy,100,62
microsoft,HydraLab,https://github.com/microsoft/HydraLab,4,93
microsoft,mcp,https://github.com/microsoft/mcp,2,19
