org,repo,hyperlink,commits_last_30d,PRs_closed_30d
ocadotechnology,codeforlife-portal-frontend,https://github.com/ocadotechnology/codeforlife-portal-frontend,1,47
ocadotechnology,codeforlife-template-frontend,https://github.com/ocadotechnology/codeforlife-template-frontend,3,1
ocadotechnology,Ocava,https://github.com/ocadotechnology/Ocava,0,3
ocadotechnology,pass4s,https://github.com/ocadotechnology/pass4s,1,31
ocadotechnology,codeforlife-rapid-router-backend,https://github.com/ocadotechnology/codeforlife-rapid-router-backend,1,0
ocadotechnology,codeforlife-scheduler-backend,https://github.com/ocadotechnology/codeforlife-scheduler-backend,2,2
ocadotechnology,codeforlife-template-backend,https://github.com/ocadotechnology/codeforlife-template-backend,1,13
ocadotechnology,test-arranger,https://github.com/ocadotechnology/test-arranger,0,39
autotraderuk,Flowise,https://github.com/autotraderuk/Flowise,0,0
autotraderuk,traverson4j,https://github.com/autotraderuk/traverson4j,0,34
justeattakeaway,pie-aperture,https://github.com/justeattakeaway/pie-aperture,3,29
justeattakeaway,pie,https://github.com/justeattakeaway/pie,42,91
justeattakeaway,LocalSqsSnsMessaging,https://github.com/justeattakeaway/LocalSqsSnsMessaging,8,81
justeattakeaway,AwsWatchman,https://github.com/justeattakeaway/AwsWatchman,4,100
justeattakeaway,JustSaying,https://github.com/justeattakeaway/JustSaying,13,87
justeattakeaway,ApplePayJSSample,https://github.com/justeattakeaway/ApplePayJSSample,3,97
justeattakeaway,JustEat.StatsD,https://github.com/justeattakeaway/JustEat.StatsD,4,99
justeattakeaway,httpclient-interception,https://github.com/justeattakeaway/httpclient-interception,5,100
justeattakeaway,pie-iconography,https://github.com/justeattakeaway/pie-iconography,2,32
experianplc,Experian-Address-Validation,https://github.com/experianplc/Experian-Address-Validation,0,34
experianplc,edq-data-validation-sdks,https://github.com/experianplc/edq-data-validation-sdks,3,22
rropen,absense-planner,https://github.com/rropen/absense-planner,0,90
rropen,terraform-provider-cscdm,https://github.com/rropen/terraform-provider-cscdm,10,3
rropen,provider-cscdm,https://github.com/rropen/provider-cscdm,2,0
rropen,.github,https://github.com/rropen/.github,0,0
