org,repo,hyperlink,commits_last_30d,PRs_closed_30d
ibm,nz-dbt,https://github.com/IBM/nz-dbt,0,14
ibm,ibmz-accelerated-serving-for-tensorflow,https://github.com/IBM/ibmz-accelerated-serving-for-tensorflow,0,6
ibm,ibmz-accelerated-for-tensorflow,https://github.com/IBM/ibmz-accelerated-for-tensorflow,0,7
ibm,z_ansible_collections_doc,https://github.com/IBM/z_ansible_collections_doc,0,26
ibm,k8s-enc-image-operator,https://github.com/IBM/k8s-enc-image-operator,0,27
ibm,magkit-vanity-url,https://github.com/IBM/magkit-vanity-url,0,8
ibm,CommonLowLevelTracingKit,https://github.com/IBM/CommonLowLevelTracingKit,0,6
ibm,bamoe-docs,https://github.com/IBM/bamoe-docs,0,80
ibm,mac-ibm-enrollment-helper,https://github.com/IBM/mac-ibm-enrollment-helper,0,9
ibm,aspera-connect-sdk-js,https://github.com/IBM/aspera-connect-sdk-js,0,38
ibm,appconfiguration-go-sdk,https://github.com/IBM/appconfiguration-go-sdk,0,38
ibm,data-privacy-toolkit,https://github.com/IBM/data-privacy-toolkit,0,47
ibm,dse-do-dashboard,https://github.com/IBM/dse-do-dashboard,0,8
ibm,dse-decision-optimization-utilities,https://github.com/IBM/dse-decision-optimization-utilities,0,29
ibm,event-notifications-destination-webpush-sdk,https://github.com/IBM/event-notifications-destination-webpush-sdk,0,10
ibm,IM-ios,https://github.com/IBM/IM-ios,0,0
ibm,cp4s-car-connectors,https://github.com/IBM/cp4s-car-connectors,0,81
ibm,extremal-python-dependencies,https://github.com/IBM/extremal-python-dependencies,0,23
ibm,z-devops-acceleration-program,https://github.com/IBM/z-devops-acceleration-program,0,0
ibm,template-node-typescript,https://github.com/IBM/template-node-typescript,0,26
ibm,Grafana-zos,https://github.com/IBM/Grafana-zos,0,0
ibm,IM-web,https://github.com/IBM/IM-web,0,0
ibm,operator-collection-sdk,https://github.com/IBM/operator-collection-sdk,0,42
ibm,project-go-sdk,https://github.com/IBM/project-go-sdk,0,36
ibm,template-node-angular,https://github.com/IBM/template-node-angular,0,12
ibm,grpc-for-Z,https://github.com/IBM/grpc-for-Z,0,1
ibm,ibmix-sapcommerce-sonar-rules,https://github.com/IBM/ibmix-sapcommerce-sonar-rules,0,3
ibm,sql-query-go-sdk,https://github.com/IBM/sql-query-go-sdk,0,19
